Season,Team1,Team2,Target,GameType,WinPct_Diff,AvgPointsFor_Diff,AvgPointsAgainst_Diff,AvgMargin_Diff,eFG_Off_Diff,TORate_Off_Diff,ORBRate_Off_Diff,FTRate_Off_Diff,Elo_RegSeason_Diff,POM_Rank_Diff,SAG_Rank_Diff,Composite_Rank_Diff,SeedNum_Diff
2015,1139,1323,0,Tournament,-0.1654411764705882,-9.26102941176471,-4.459558823529406,-4.801470588235304,-0.07171421941748024,0.014645408118742487,0.06510476071039656,-0.004684939014698797,-106.59623150366838,13.0,12.0,14.535074244751666,3.0
2015,1412,1417,0,Tournament,-0.06060606060606066,-3.9090909090909065,-0.7575757575757649,-3.1515151515151416,0.000940588083233107,0.0255793402059126,0.008611409024087968,0.03161293169364238,-42.0177997161652,80.0,97.0,87.03757062146892,3.0
2015,1207,1428,0,Tournament,-0.06451612903225812,-0.9677419354838719,7.451612903225801,-8.419354838709673,-0.03613812690230189,0.003566437824403995,0.022515509358534025,0.0238205058815239,3.7136092236971763,14.0,11.0,8.269841269841269,-1.0
2015,1209,1462,0,Tournament,0.10110294117647056,-2.933823529411768,-5.209558823529406,2.275735294117638,-0.010406116504900531,-0.009156916046244717,-0.011738468261788981,-0.025277024937152504,-5.2897995520058885,45.0,52.0,46.56271186440678,8.0
2015,1181,1361,1,Tournament,0.12121212121212122,19.12121212121213,12.333333333333336,6.787878787878789,0.0797822888081472,-0.013850719006202689,0.015269692456252704,0.0311556830516716,84.43601200688181,-20.0,-30.0,-30.042754736303124,-7.0
2015,1211,1234,1,Tournament,0.28314393939393945,8.805871212121218,-0.7840909090909065,9.589962121212125,0.06278386436540423,0.003430224711892499,-0.01755819600829439,-0.03576796270125854,103.7766042465214,-18.0,-17.0,-22.478571428571428,-5.0
2015,1257,1320,1,Tournament,-0.15909090909090917,3.8551136363636402,5.228219696969688,-1.3731060606060552,-0.10402280020479432,-0.025245824096841007,0.09539723241597411,-0.0018296888265804112,-59.888881392347,6.0,-7.0,-2.396825396825399,-1.0
2015,1277,1438,1,Tournament,-0.22977941176470584,6.538602941176464,12.661764705882362,-6.123161764705891,0.019177446595289305,0.004221255948116703,0.020419261405244082,-0.033239324924968394,-41.09659501272699,13.0,13.0,14.968253968253963,5.0
2015,1173,1328,0,Tournament,0.07007575757575757,-3.725378787878782,-1.8409090909090935,-1.8844696969696884,0.02765894489073184,0.008043032859538696,-0.060753334314047586,0.07035253476081049,-26.107078944184423,31.0,35.0,27.804761904761904,8.0
2015,1268,1452,0,Tournament,0.09943181818181823,-4.452651515151516,-3.601325757575758,-0.8513257575757578,0.04395733215930686,-1.816987255939817e-05,-0.1298945948455983,0.05831690286439739,48.659680104403606,8.0,8.0,-3.0158730158730123,-1.0
2015,1242,1455,0,Tournament,-0.10626185958254275,2.6252371916508537,8.902277039848194,-6.27703984819734,-0.014552853133641241,0.0388485618640865,0.01789578572300743,0.08992745794274157,-16.597943672076553,-3.0,-8.0,-7.174603174603174,-5.0
2015,1332,1458,0,Tournament,-0.18449197860962552,3.117647058823536,14.85204991087344,-11.734402852049906,-0.007836681467241369,0.044263303704408605,-0.024993731057482982,-0.023040674108394582,-73.61684560580557,43.0,42.0,33.82305490502212,7.0
2015,1112,1462,1,Tournament,0.2941176470588234,2.882352941176464,-9.029411764705877,11.91176470588234,-0.022197812048682097,-0.01866574176702171,-0.0028444845611376723,0.0272760412938301,110.21594727647675,-24.0,-22.0,-25.961904761904762,-4.0
2015,1246,1452,1,Tournament,0.28125,0.9742647058823479,-12.873161764705877,13.847426470588232,0.0689712822390327,-0.022763459753478016,0.007771723862874225,0.06930658537284673,154.43375960544586,-24.0,-18.0,-22.142857142857142,-4.0
2015,1323,1455,1,Tournament,-0.018026565464895672,10.24288425047439,9.87286527514231,0.37001897533207995,0.06226895320612991,0.004690710580098512,-0.05257173834532647,0.06257033743611021,42.76893115983103,-4.0,-10.0,-6.841269841269842,-4.0
2015,1314,1458,0,Tournament,-0.2260504201680671,6.031932773109247,12.282352941176477,-6.250420168067233,-0.008822794407848278,0.0474654258890959,0.08652970125622739,-0.01434168360707569,-89.0746794698814,13.0,7.0,8.316180235535075,3.0
2015,1181,1428,1,Tournament,0.13685239491691104,8.928641251221904,8.382209188660802,0.5464320625611023,-0.001713461495029489,-0.027197166682675994,0.059371765683203404,-0.038289834090400265,100.09812303399485,-1.0,-7.0,-10.507936507936506,-4.0
2015,1211,1417,1,Tournament,0.33333333333333337,6.212121212121218,-6.939393939393938,13.151515151515156,0.048465187188972136,-0.002668406493587877,0.006674663889945587,0.012479965737169474,99.4596266755052,-35.0,-40.0,-41.31190476190476,-9.0
2015,1257,1301,1,Tournament,0.14393939393939392,-1.175189393939391,-5.892992424242422,4.717803030303031,-0.037257937167869404,0.00684726810571859,-0.0060575104726232065,-0.008332905000312918,24.993684204257534,-20.0,-17.0,-19.673015873015874,-4.0
2015,1277,1328,1,Tournament,-0.011029411764705843,-0.0551470588235361,0.6617647058823621,-0.7169117647058911,0.04620674740082231,-0.008098828512502598,0.03849686173387501,-0.0485632613069408,13.040788028586803,8.0,3.0,5.412698412698406,4.0
2015,1246,1323,1,Tournament,0.1470588235294118,-3.911764705882362,-11.676470588235283,7.764705882352928,-0.025228851095347005,0.0037734447678756944,0.1226345590830959,0.06145348291554281,58.75441524244479,-9.0,-7.0,-9.063492063492063,-2.0
2015,1112,1458,0,Tournament,0.0,4.558823529411768,2.5,2.0588235294117663,-0.009456593396052981,0.03434131008441231,-0.006256688989338288,0.05949645928442482,-5.537587751048932,-1.0,2.0,0.6349206349206349,1.0
2015,1181,1211,1,Tournament,-0.06060606060606066,2.393939393939391,4.484848484848484,-2.0909090909090935,0.0010890802651234432,-0.00840128758370201,0.0366730456496655,-0.014932482274494174,10.519626172178732,1.0,-2.0,-2.253968253968254,-1.0
2015,1257,1277,0,Tournament,0.07352941176470584,-2.663602941176464,-3.880514705882362,1.2169117647058911,-0.07053570984241425,-0.00517091056029631,-0.015686961227494578,0.0487483396195553,-22.20482273318362,1.0,-1.0,-3.7142857142857117,-3.0
2015,1181,1277,1,Tournament,0.20231729055258463,8.723707664884145,2.1639928698752158,6.559714795008922,0.001914130396224345,-0.0102248337719274,0.029031572109126214,0.04662932983800491,63.55518150036619,-10.0,-11.0,-15.523809523809518,-6.0
2015,1246,1458,0,Tournament,0.08823529411764719,3.029411764705884,-2.147058823529406,5.176470588235295,0.009556982909364797,0.0320339443820664,0.09103538720647691,0.08061932288425133,33.09591009353176,-2.0,-1.0,-2.492063492063492,0.0
2015,1181,1458,1,Tournament,-0.032976827094474026,8.723707664884145,9.458110516934049,-0.7344028520499055,0.01786255342750076,0.03598856254282991,0.0582764078551139,-0.005492948951974386,-20.04548828011707,4.0,3.0,1.047619047619048,0.0
2016,1192,1195,0,Tournament,-0.0033370411568409697,1.25250278086763,5.654060066740826,-4.401557285873196,0.0048483766370979176,0.012680275305401195,-0.01977785059296061,0.002363883643989706,-7.916282107585175,89.0,85.0,63.403225806451644,0.0
2016,1435,1455,0,Tournament,-0.14818548387096775,3.6209677419354875,7.92439516129032,-4.303427419354833,0.058312720857066125,0.023314242847742,-0.04607858688544053,0.033839998368557,-55.830097883848794,15.0,-2.0,7.752432155657967,0.0
2016,1221,1380,1,Tournament,-0.18866080156402742,-5.892473118279568,0.3118279569892479,-6.204301075268816,0.0064772522200221005,0.0011449177700849078,-0.039396425981189365,-0.006034215034521784,-28.29737475053207,42.0,26.0,52.82258064516128,0.0
2016,1276,1409,1,Tournament,-0.008797653958944274,0.4242424242424221,-1.4956011730205176,1.9198435972629397,0.03864421309350452,-0.00461329178722239,-0.03994594644580049,-0.07196271652688102,13.8887838672822,-2.0,-29.0,-16.435483870967744,0.0
2016,1114,1345,1,Tournament,0.10626185958254275,-7.735294117647058,-4.523719165085396,-3.211574952561662,-0.02240130320631628,-0.007631064691337092,-0.07031182843161343,0.03012813290728039,-26.591086740945002,37.0,62.0,43.26406926406927,7.0
2016,1139,1403,1,Tournament,0.06451612903225801,8.193548387096769,1.3225806451612812,6.8709677419354875,0.007200892426680039,-0.03045608673971928,0.015260707107266513,-0.05425519253057809,36.892703425449554,-2.0,-16.0,-8.42439516129032,1.0
2016,1160,1163,0,Tournament,-0.049632352941176516,2.025735294117652,7.599264705882355,-5.573529411764705,-0.02439790541137521,0.015485559988311415,0.06565146739485839,0.04815419315454578,-48.47589505203655,30.0,21.0,12.317460317460316,-1.0
2016,1181,1423,1,Tournament,-0.0696969696969697,3.3878787878787904,0.3606060606060595,3.0272727272727327,0.035964095942158436,-0.0004216697349356813,0.016129676924793113,0.03259050534692978,-48.69629199954352,-52.0,-73.0,-54.327561327561334,-9.0
2016,1211,1371,1,Tournament,0.02367424242424243,4.651515151515156,-1.0378787878787818,5.689393939393938,0.03815234568651088,-0.004349236007887086,-0.03737599198924679,-0.02742642405969009,-36.940345146395885,2.0,-7.0,5.720643939393938,5.0
2016,1151,1231,0,Tournament,0.0625,-7.5,-1.8125,-5.6875,-0.06967354174903762,0.0006054762613114939,-0.04267256978047318,0.02597162844955969,-24.229742515412,93.0,98.0,61.28354978354978,7.0
2016,1233,1235,0,Tournament,0.03125,-2.25,-1.3125,-0.9375,-0.042534532465151154,0.0126202324873127,0.0096554177243664,0.0693481877653275,39.85514245802551,54.0,76.0,76.5759305210918,9.0
2016,1122,1242,0,Tournament,-0.393939393939394,-5.575757575757564,9.484848484848484,-15.060606060606048,-0.003803116938697171,0.01595961587941791,0.025510054389706605,0.05073420198380485,-204.51673391395616,210.0,217.0,208.21505376344086,15.0
2016,1246,1392,1,Tournament,-0.03529411764705892,4.209803921568621,3.064705882352939,1.1450980392156822,0.021283127095961918,-0.008870971953863993,0.023197320631917484,0.0590907097784365,56.010495389310336,-84.0,-88.0,-75.68542568542568,-9.0
2016,1138,1274,0,Tournament,-0.2054924242424242,0.9810606060606091,9.126893939393938,-8.145833333333329,-0.035682133147593276,0.018981658334190604,0.022807679737550435,0.021667326042650425,-77.82199230618266,117.0,120.0,110.40273704789834,11.0
2016,1195,1314,0,Tournament,-0.27180527383367137,-6.6784989858012125,3.3032454361054704,-9.981744421906683,-0.0009103259622026405,0.011353243134233915,-0.062065163334199924,-0.010889678183532203,-179.83074169888755,170.0,178.0,179.20087976539585,15.0
2016,1344,1425,1,Tournament,0.06060606060606066,-6.878787878787875,-5.030303030303017,-1.8484848484848584,-0.042651369733912814,0.0014848501223476973,-0.01984522688296908,0.031799315214739665,34.1221303579639,-3.0,1.0,-3.62647209421403,1.0
2016,1201,1428,0,Tournament,-0.03882575757575757,-1.8598484848484844,2.15625,-4.016098484848484,-0.06557842055367702,-0.04694946660614249,0.030860544386856092,-0.03374499436171002,-45.640506467384284,76.0,74.0,69.06647116324535,11.0
2016,1214,1438,0,Tournament,-0.12121212121212122,4.603030303030309,14.400000000000006,-9.79696969696969,-0.05920364726320493,0.021860647740043787,0.04210813395461904,0.03954144696165668,-139.86630988474394,220.0,231.0,205.88269794721404,15.0
2016,1112,1455,0,Tournament,0.01564027370478982,8.083088954056706,9.58064516129032,-1.4975562072336146,0.06628915914857608,0.03012450070848649,0.04057290962610077,0.05019582314581511,16.767052927535588,4.0,-13.0,-13.938672438672437,-5.0
2016,1124,1463,0,Tournament,-0.12152777777777779,1.831018518518519,6.106481481481481,-4.275462962962962,0.0047997650373903245,-0.018328408487377018,0.009005881330441612,0.020249894022767112,-11.321226240685519,-14.0,-32.0,-37.159462759462755,-7.0
2016,1143,1218,0,Tournament,-0.13636363636363635,-2.0121212121212153,0.6969696969697026,-2.709090909090918,0.011258353882905414,0.000753946610700218,0.023346048661132768,-0.04863564442628027,21.548534053327558,-40.0,-42.0,-37.97146401985111,-9.0
2016,1234,1396,1,Tournament,0.02116935483870963,9.440524193548384,1.2721774193548328,8.168346774193552,0.04252811517523808,0.016083856232545296,0.0472058045256179,0.06666429024109369,-36.41693201355861,-66.0,-66.0,-48.997067448680355,-3.0
2016,1268,1355,1,Tournament,-0.024193548387096753,-0.2752016129032313,-2.367943548387103,2.092741935483872,0.02919896165116498,0.0162990409054872,-0.020726653587806565,-0.018067222137956473,-8.434666702464256,-57.0,-66.0,-51.73448773448774,-7.0
2016,1277,1292,0,Tournament,0.14326375711574946,7.442125237191647,-4.843453510436426,12.285578747628072,0.027276770343543255,-0.0066593125907010164,0.09292170569067798,-0.010082477321105204,119.88433540927645,-120.0,-114.0,-107.87145650048876,-13.0
2016,1320,1400,1,Tournament,0.011363636363636354,-3.7982954545454533,-5.1534090909090935,1.3551136363636402,0.036097230219770626,0.011946065755967489,-0.12130912822650869,-0.02381345976169541,17.40898562574489,47.0,42.0,46.50352822580645,5.0
2016,1276,1323,0,Tournament,-0.019886363636363646,-1.294507575757578,-2.411931818181813,1.117424242424235,0.01262431232170913,0.004235828854411705,-0.07926713202470978,-0.019860192132003823,-11.980989893650303,17.0,2.0,12.967741935483865,5.0
2016,1167,1328,0,Tournament,-0.05711206896551724,-8.647629310344826,-7.161637931034477,-1.4859913793103416,-0.05658656766599329,-0.004265915124797598,0.04172701101484039,-0.012402393303233505,-42.733555215558,87.0,107.0,105.76148582600196,13.0
2016,1221,1332,0,Tournament,-0.39393939393939403,-13.212121212121218,0.2727272727272805,-13.484848484848499,-0.02944942311797244,0.003656487131783015,-0.07967664205538938,-0.012882531073207415,-227.6227050054813,259.0,253.0,260.12072336265885,15.0
2016,1372,1452,1,Tournament,0.05672268907563027,0.32983193277311784,-2.367647058823536,2.697478991596654,0.032956144248402874,-0.012484143504604,-0.11158384292184798,-0.06186219574773552,-17.446357547124762,27.0,51.0,55.58846529814272,11.0
2016,1153,1386,0,Tournament,-0.10661764705882348,-4.400735294117652,-7.036764705882348,2.636029411764696,-0.028116968568290546,0.01985761238460841,0.0841880843476856,-0.030839119230285206,-53.263209621352416,-6.0,-9.0,3.2666170634920633,1.0
2016,1173,1393,0,Tournament,0.1875,2.96875,0.09375,2.875,0.0016023341789976886,0.00947009225004089,-0.04901788789585487,0.03767741544263942,65.78886437089068,13.0,7.0,-11.817036290322577,-3.0
2016,1401,1453,1,Tournament,0.12834224598930477,-7.30035650623887,-14.985739750445632,7.685383244206761,0.012528064452907106,0.023684362214725196,0.04310626575348281,-0.01982202492495927,51.248162703843036,-100.0,-105.0,-104.67839687194524,-11.0
2016,1333,1433,0,Tournament,-0.10588235294117654,-5.205882352941174,3.272549019607837,-8.47843137254901,0.0035930195039191037,0.006763454322453816,-0.03689425299053389,0.02817721083554872,-30.379387592296098,25.0,19.0,15.56041986687147,-3.0
2016,1421,1437,0,Tournament,-0.20777988614800758,-2.48671726755218,5.326375711574961,-7.813092979127134,-0.027275531685874155,0.0200183788114478,0.02845603168421368,0.05465672313656378,-130.4890962993736,111.0,134.0,125.08797653958943,13.0
2016,1338,1458,0,Tournament,0.020161290322580627,6.899193548387103,4.147177419354833,2.7520161290322704,0.011357383057859272,0.012208412352502501,0.029840914205924718,-0.00897923162378711,-37.110317266534366,13.0,-2.0,0.7283666154633934,3.0
2016,1451,1462,0,Tournament,-0.10181451612903225,-6.827620967741936,-2.579637096774192,-4.247983870967744,0.07081945097481251,0.042577539095194405,-0.09849606398199318,0.0359973319088262,-73.9825534345498,117.0,121.0,116.30058651026394,13.0
2016,1181,1463,1,Tournament,-0.08080808080808077,6.973063973063972,8.542087542087543,-1.5690235690235692,0.0260064131959723,-0.04938806736536,-0.054843743972202874,0.021018414541766506,-13.987380137559967,-16.0,-40.0,-42.470418470418466,-8.0
2016,1211,1428,1,Tournament,0.02367424242424243,3.0151515151515156,-2.25,5.265151515151516,-0.004248997075350425,-0.026222470742146176,0.023463296108813203,-0.05338762843057143,-31.71626880638337,-1.0,-4.0,11.250946969696969,8.0
2016,1231,1246,1,Tournament,0.016544117647058876,2.60477941176471,0.641544117647058,1.963235294117652,0.038920859227549065,0.04157055849702079,0.015635083262209304,0.001163122017609708,-18.442421939744918,7.0,3.0,5.5606060606060606,1.0
2016,1114,1235,0,Tournament,0.21471774193548387,-11.84375,-14.904233870967744,3.0604838709677438,-0.06753447187034922,0.0034396637969616173,-0.026599279538871423,0.08383356795135549,44.52818178850498,29.0,50.0,32.90695970695971,8.0
2016,1163,1242,0,Tournament,-0.17290552584670227,-6.8912655971479495,-4.517825311942964,-2.3734402852049836,-0.02921199686146897,-0.013567371961038494,-0.006624838688988166,-0.046848537640003074,-109.75931717115736,24.0,27.0,31.412698412698415,8.0
2016,1274,1455,1,Tournament,0.03931451612903225,2.4959677419354875,7.39314516129032,-4.897177419354833,0.05935882985956559,0.0176016818175867,-0.024849274409680933,0.027393799013248177,33.04275371195149,1.0,-12.0,-18.408369408369406,-8.0
2016,1314,1344,1,Tournament,0.12655971479500883,8.295008912655973,-0.16844919786096568,8.463458110516939,0.0430646098016948,-0.008202814591860008,0.07356030297129801,-0.01780846248954318,93.6183247510653,-42.0,-41.0,-37.477633477633475,-8.0
2016,1139,1438,0,Tournament,-0.11045943304007821,10.21700879765396,11.494623655913983,-1.2776148582600158,-0.0159754262386963,-0.005617578793795486,0.028560052074323217,0.0466622390199688,-69.10604079509153,38.0,26.0,29.97443181818182,8.0
2016,1218,1268,0,Tournament,0.08333333333333337,1.60208333333334,-0.0729166666666714,1.6750000000000114,-0.030082229968692475,-0.007834963665132921,-0.0007396740496108944,0.054923910007392274,6.280150331328059,38.0,49.0,39.62414467253177,8.0
2016,1323,1372,1,Tournament,-0.1651785714285714,-3.816964285714292,6.34375,-10.160714285714292,0.009659529897689034,-0.0263513510766038,0.027558978126781375,0.002365085300824521,-40.29823468247173,6.0,-22.0,-28.032258064516128,-8.0
2016,1328,1433,1,Tournament,0.07536764705882348,3.200367647058826,3.143382352941174,0.056985294117652074,0.03627099724347432,0.018682815888999005,-0.029435663997416484,0.024611063806514705,33.87490182307488,-27.0,-32.0,-31.443001443001442,-8.0
2016,1332,1386,1,Tournament,0.02406417112299475,0.9572192513368947,-0.517825311942957,1.4750445632798517,0.005277470676162577,0.02060860373249669,0.041646307111898984,0.011281067143467216,59.39716308823972,-28.0,-26.0,-25.175662878787882,-7.0
2016,1292,1393,0,Tournament,0.11592741935483875,2.1038306451612954,2.507056451612897,-0.40322580645160144,0.0021206199522659785,-0.0014875259208536051,-0.049352330653014365,-0.027076941232094698,43.54426219464358,82.0,76.0,60.98387096774195,5.0
2016,1320,1401,0,Tournament,-0.12834224598930477,-8.366310160427801,-2.6203208556149775,-5.745989304812824,0.014014631115088494,-0.013262433773286703,-0.1679931373864672,-0.0161807267015715,-13.50339233001273,60.0,56.0,59.59775171065493,8.0
2016,1234,1437,0,Tournament,-0.17552182163187857,1.1261859582542684,5.003795066413666,-3.8776091081593904,-0.019356106305342347,-0.009875187914707317,0.05184191132493249,0.002265936951252101,-116.18415175850873,15.0,14.0,21.09090909090909,5.0
2016,1458,1462,1,Tournament,-0.21875,-12.46875,-6.46875,-6.0,0.005781088659290223,-0.004960623881749088,-0.03184901484919128,0.0007703464768418766,-52.67597237003429,17.0,22.0,27.24963924963925,5.0
2016,1242,1268,1,Tournament,0.12878787878787878,4.771780303030297,1.199810606060609,3.5719696969696884,-0.006070625511198635,-0.0021179474984176216,-0.005389058390161239,0.015250763209982365,132.9863574199494,-22.0,-19.0,-20.090909090909093,-4.0
2016,1328,1401,1,Tournament,0.016544117647058876,4.494485294117652,4.908088235294116,-0.4136029411764639,0.0210062809328595,-0.00045640165666291366,-0.0506678714903131,-0.011697956184181013,2.272262520244567,-9.0,-10.0,-8.712121212121213,-1.0
2016,1181,1332,0,Tournament,-0.12121212121212122,2.9090909090909065,2.6666666666666714,0.24242424242423688,0.010062861984216798,-0.012357126869899482,0.010464329128504923,0.004518495370475661,-101.4932311364239,13.0,1.0,9.590909090909092,3.0
2016,1274,1437,0,Tournament,-0.0716911764705882,-1.345588235294116,3.106617647058833,-4.452205882352942,0.00538407971676913,0.003504336155827792,0.01271369540377526,0.03400839386521187,-29.358759165441825,8.0,8.0,7.878787878787879,1.0
2016,1231,1314,0,Tournament,-0.04227941176470584,0.016544117647057988,-0.652573529411768,0.669117647058826,0.04818616659907771,0.03914556541279421,-0.0074397991681022235,0.001901279182229515,-52.234561469764,10.0,8.0,11.924242424242426,4.0
2016,1323,1458,1,Tournament,0.03125,6.84375,6.03125,0.8125,0.04378078521292328,-0.010656137591771003,-0.008669133278547125,-0.05279523435185737,-9.23254430885163,7.0,-1.0,-2.4813108038914464,-1.0
2016,1211,1393,0,Tournament,0.1875,9.28125,1.03125,8.25,0.02994899386590566,-0.004648320768525699,-0.017836880452584802,-0.016258339762266205,94.51618957279015,-13.0,-18.0,-21.363911290322577,1.0
2016,1235,1438,0,Tournament,-0.13162878787878785,11.48011363636364,15.302083333333343,-3.8219696969696955,0.04668203417916961,0.010789525786081389,-0.027389963487671865,-0.04635021232627978,-101.79288453757317,16.0,17.0,17.88741258741259,3.0
2016,1328,1332,1,Tournament,-0.03693181818181823,1.8607954545454533,1.043560606060609,0.8172348484848442,0.014361282447115986,0.0152834189163997,-0.026651107551575293,-0.026285598673370325,-61.895749432887214,-1.0,-8.0,-1.3181818181818166,1.0
2016,1242,1437,0,Tournament,0.025846702317290582,3.3324420677361815,3.900178253119442,-0.5677361853832537,0.002263856445889223,0.01745453261217958,0.009083450173721752,0.030168655984380177,56.49180624892301,-4.0,-4.0,-3.0303030303030303,-1.0
2016,1314,1323,1,Tournament,0.16727941176470584,6.545955882352942,-1.034926470588232,7.580882352941174,-0.012020424036062516,0.006565194499930593,0.049900552456920544,0.023641753254317388,96.38575574196534,-35.0,-32.0,-31.31378299120235,-5.0
2016,1393,1438,1,Tournament,-0.19412878787878785,-0.14488636363635976,6.052083333333343,-6.1969696969696955,-0.02008611948478689,0.024186981993838813,0.024246326026982512,0.0206594692156854,-133.4871974190271,39.0,36.0,45.9633431085044,9.0
2016,1314,1393,1,Tournament,0.22977941176470584,12.045955882352942,3.840073529411768,8.205882352941174,0.01109005605526725,-0.02083718013747332,0.047366830965224926,0.004720093426105604,148.82584361708518,-37.0,-37.0,-46.28152492668622,-9.0
2016,1328,1437,0,Tournament,-0.0716911764705882,3.435661764705884,6.731617647058833,-3.295955882352942,0.0048342968353398685,0.01430649558721328,0.014066761469101074,0.003115542478937694,-44.32125813079074,3.0,2.0,3.9393939393939394,0.0
2016,1314,1437,0,Tournament,-0.02941176470588236,5.294117647058826,5.852941176470601,-0.558823529411768,-0.012737255745044251,-0.00847278625583342,0.0899941850978831,0.009317469495672998,13.053660338728832,-1.0,-2.0,0.0,-1.0
2017,1243,1448,1,Tournament,0.012310606060606077,-10.928977272727266,-10.966856060606062,0.03787878787879606,-0.01869563890356618,0.0282367351476166,-0.012255639286234299,-0.015305982849915911,-31.726113867633103,-1.0,-1.0,1.0694444444444429,0.0
2017,1291,1309,1,Tournament,-0.048319327731092376,-2.42647058823529,-0.8403361344537785,-1.5861344537815114,0.010948638809990141,-0.03392723252305599,-0.13073714276109752,-0.08582955763382441,-8.382112449642818,35.0,8.0,21.0277777777778,0.0
2017,1300,1413,0,Tournament,0.10833333333333328,3.9583333333333286,-4.975000000000001,8.93333333333333,0.023468506019130975,-0.0168470892715738,0.025994515193609458,-0.0555566215453612,-14.024816806179842,-66.0,-21.0,-25.694444444444457,0.0
2017,1344,1425,0,Tournament,-0.10227272727272729,-8.446969696969703,-6.556818181818187,-1.8901515151515156,-0.0036769336680209097,0.022006521571634102,-0.0367472260533665,-0.012065479784167499,29.534132587103613,-5.0,3.0,3.209284627092849,0.0
2017,1112,1315,1,Tournament,0.20378151260504196,-2.4138655462184886,-8.84453781512606,6.430672268907571,-0.011827950058391323,-0.012212056315615394,0.062107450722702295,0.03790109829597499,151.84730568257442,-153.0,-158.0,-137.86277777777778,-13.0
2017,1139,1457,1,Tournament,-0.058064516129032295,-3.00967741935483,-2.8129032258064512,-0.19677419354837866,-0.003468048448653449,-0.023257598417864594,0.044918453928743496,-0.01935685498584011,-3.2976604738873903,-86.0,-88.0,-71.28444444444445,-9.0
2017,1190,1196,0,Tournament,0.03125,1.3125,2.84375,-1.53125,0.03923923471233254,0.05223979771346052,-0.009767344151021096,0.016497599334101,-1.4967995975016493,55.0,67.0,53.081111111111106,9.0
2017,1195,1199,0,Tournament,0.00909090909090915,-6.021212121212116,-0.9060606060606062,-5.115151515151512,-0.0009199820605653164,0.022190341013549386,0.009850472674671817,-0.010931595196473798,-27.66828938229446,89.0,93.0,77.39777777777776,11.0
2017,1211,1355,1,Tournament,0.4696969696969696,7.482007575757578,-17.00473484848485,24.48674242424243,-0.005451981669097328,-0.0008798524997324919,0.030001907395184102,-0.03295372069827396,146.07882787178323,-186.0,-179.0,-172.37555555555556,-15.0
2017,1235,1305,1,Tournament,-0.12655971479500883,0.9081996434937594,1.058823529411768,-0.15062388591800868,0.03240890999250162,-0.008973134739773611,-0.040470162794625286,-0.08522432729361198,4.578033170394519,-38.0,-40.0,-24.832207207207198,-7.0
2017,1278,1292,0,Tournament,-0.1515151515151515,1.0606060606060481,5.787878787878782,-4.727272727272741,-0.060438774240938464,-0.013988439941554687,0.004544948734189869,0.07057577845796592,-32.30890681045389,-15.0,-27.0,-12.409246575342472,-7.0
2017,1321,1435,1,Tournament,0.11764705882352944,-0.17647058823528994,-3.088235294117638,2.911764705882348,-0.038139170634605146,-0.024881138409995313,0.04626084767725508,-0.05280390538791149,-29.322400760305072,5.0,-4.0,-1.4444444444444358,-1.0
2017,1323,1343,1,Tournament,-0.05042016806722682,7.178571428571431,7.170168067226889,0.008403361344541338,0.011391979254332218,-0.009855544756192103,0.03803977111040707,0.03643856389746081,-2.175107473873368,-34.0,-51.0,-42.562777777777775,-7.0
2017,1345,1436,1,Tournament,-0.06723484848484851,6.731060606060609,4.307765151515149,2.4232954545454604,0.023621723013195872,0.007249419339675489,0.01534057603828154,0.039837875405123596,-19.382666943898812,-48.0,-63.0,-41.648888888888884,-9.0
2017,1388,1433,1,Tournament,0.11029411764705888,-2.67647058823529,-9.911764705882348,7.235294117647058,0.03396040813233664,-0.005842158358944194,-0.013057547638390676,-0.07573898385910607,27.438437313951454,-38.0,-25.0,-22.575000000000003,-3.0
2017,1291,1437,0,Tournament,-0.3529411764705881,-9.35294117647058,5.794117647058826,-15.147058823529406,-0.01617263861062601,0.03207909915549531,-0.0894089392599027,-0.031485303215706,-196.1099581394617,211.0,214.0,196.11722222222224,15.0
2017,1423,1438,0,Tournament,0.15625,16.53125,18.46875,-1.9375,0.003969299962360173,-0.00995941696370628,0.0522001217388961,0.019633513755486415,26.861805984961393,53.0,59.0,35.55030030030031,7.0
2017,1137,1452,0,Tournament,0.0,-5.82352941176471,1.029411764705884,-6.852941176470594,0.03402463709626513,0.0173395025985974,-0.10845721107080442,-0.0035326961273302038,-38.63442768547975,75.0,90.0,64.84777777777776,9.0
2017,1439,1458,0,Tournament,-0.047794117647058876,7.308823529411768,12.994485294117638,-5.685661764705875,0.061977240471554285,0.015234753565165682,-0.10843804457302611,0.10991677439927311,-0.7625899344757272,21.0,30.0,17.47833333333333,1.0
2017,1268,1462,0,Tournament,0.12428842504743831,-1.069259962049344,-2.804554079696402,1.735294117647058,-0.0012998003574842265,0.003072463062974401,-0.0516270626650584,-0.032686045603063374,26.14453413986371,5.0,10.0,-3.888513513513523,-5.0
2017,1116,1371,1,Tournament,0.07904411764705888,6.481617647058826,3.8125,2.669117647058826,0.009231461596023005,-0.0235211463933008,-0.035170788865855895,0.055134277494128414,4.11347103279968,-15.0,-12.0,-9.138888888888893,-1.0
2017,1124,1308,1,Tournament,-0.05913978494623662,-5.820430107526889,-5.034408602150535,-0.786021505376354,0.031044019941312506,0.012485145094050715,0.07375305915939456,-0.06405692003160171,9.943854149164281,-75.0,-83.0,-64.59777777777778,-11.0
